"X1","X2","Weight"
0.6,-1,41.984
0.6,-0.96,42.46144
0.6,-0.92,42.92416
0.6,-0.88,43.37216
0.6,-0.84,43.80544
0.6,-0.8,44.224
0.6,-0.76,44.62784
0.6,-0.72,45.01696
0.6,-0.68,45.39136
0.6,-0.64,45.75104
0.6,-0.6,46.096
0.6,-0.56,46.42624
0.6,-0.52,46.74176
0.6,-0.48,47.04256
0.6,-0.44,47.32864
0.6,-0.4,47.6
0.6,-0.36,47.85664
0.6,-0.32,48.09856
0.6,-0.28,48.32576
0.6,-0.24,48.53824
0.6,-0.2,48.736
0.6,-0.16,48.91904
0.6,-0.12,49.08736
0.6,-0.08,49.24096
0.6,-0.04,49.37984
0.6,0,49.504
0.6,0.04,49.61344
0.6,0.08,49.70816
0.6,0.12,49.78816
0.6,0.16,49.85344
0.6,0.2,49.904
0.6,0.24,49.93984
0.6,0.28,49.96096
0.6,0.32,49.96736
0.6,0.36,49.95904
0.6,0.4,49.936
0.6,0.44,49.89824
0.6,0.48,49.84576
0.6,0.52,49.77856
0.6,0.56,49.69664
0.6,0.6,49.6
0.6,0.64,49.48864
0.6,0.68,49.36256
0.6,0.72,49.22176
0.6,0.76,49.06624
0.6,0.8,48.896
0.6,0.84,48.71104
0.6,0.88,48.51136
0.6,0.92,48.29696
0.6,0.96,48.06784
0.6,1,47.824
0.64,-1,41.86816
0.64,-0.96,42.34816
0.64,-0.92,42.81344
0.64,-0.88,43.264
0.64,-0.84,43.69984
0.64,-0.8,44.12096
0.64,-0.76,44.52736
0.64,-0.72,44.91904
0.64,-0.68,45.296
0.64,-0.64,45.65824
0.64,-0.6,46.00576
0.64,-0.56,46.33856
0.64,-0.52,46.65664
0.64,-0.48,46.96
0.64,-0.44,47.24864
0.64,-0.4,47.52256
0.64,-0.36,47.78176
0.64,-0.32,48.02624
0.64,-0.28,48.256
0.64,-0.24,48.47104
0.64,-0.2,48.67136
0.64,-0.16,48.85696
0.64,-0.12,49.02784
0.64,-0.08,49.184
0.64,-0.04,49.32544
0.64,0,49.45216
0.64,0.04,49.56416
0.64,0.08,49.66144
0.64,0.12,49.744
0.64,0.16,49.81184
0.64,0.2,49.86496
0.64,0.24,49.90336
0.64,0.28,49.92704
0.64,0.32,49.936
0.64,0.36,49.93024
0.64,0.4,49.90976
0.64,0.44,49.87456
0.64,0.48,49.82464
0.64,0.52,49.76
0.64,0.56,49.68064
0.64,0.6,49.58656
0.64,0.64,49.47776
0.64,0.68,49.35424
0.64,0.72,49.216
0.64,0.76,49.06304
0.64,0.8,48.89536
0.64,0.84,48.71296
0.64,0.88,48.51584
0.64,0.92,48.304
0.64,0.96,48.07744
0.64,1,47.83616
0.68,-1,41.74144
0.68,-0.96,42.224
0.68,-0.92,42.69184
0.68,-0.88,43.14496
0.68,-0.84,43.58336
0.68,-0.8,44.00704
0.68,-0.76,44.416
0.68,-0.72,44.81024
0.68,-0.68,45.18976
0.68,-0.64,45.55456
0.68,-0.6,45.90464
0.68,-0.56,46.24
0.68,-0.52,46.56064
0.68,-0.48,46.86656
0.68,-0.44,47.15776
0.68,-0.4,47.43424
0.68,-0.36,47.696
0.68,-0.32,47.94304
0.68,-0.28,48.17536
0.68,-0.24,48.39296
0.68,-0.2,48.59584
0.68,-0.16,48.784
0.68,-0.12,48.95744
0.68,-0.08,49.11616
0.68,-0.04,49.26016
0.68,0,49.38944
0.68,0.04,49.504
0.68,0.08,49.60384
0.68,0.12,49.68896
0.68,0.16,49.75936
0.68,0.2,49.81504
0.68,0.24,49.856
0.68,0.28,49.88224
0.68,0.32,49.89376
0.68,0.36,49.89056
0.68,0.4,49.87264
0.68,0.44,49.84
0.68,0.48,49.79264
0.68,0.52,49.73056
0.68,0.56,49.65376
0.68,0.6,49.56224
0.68,0.64,49.456
0.68,0.68,49.33504
0.68,0.72,49.19936
0.68,0.76,49.04896
0.68,0.8,48.88384
0.68,0.84,48.704
0.68,0.88,48.50944
0.68,0.92,48.30016
0.68,0.96,48.07616
0.68,1,47.83744
0.72,-1,41.60384
0.72,-0.96,42.08896
0.72,-0.92,42.55936
0.72,-0.88,43.01504
0.72,-0.84,43.456
0.72,-0.8,43.88224
0.72,-0.76,44.29376
0.72,-0.72,44.69056
0.72,-0.68,45.07264
0.72,-0.64,45.44
0.72,-0.6,45.79264
0.72,-0.56,46.13056
0.72,-0.52,46.45376
0.72,-0.48,46.76224
0.72,-0.44,47.056
0.72,-0.4,47.33504
0.72,-0.36,47.59936
0.72,-0.32,47.84896
0.72,-0.28,48.08384
0.72,-0.24,48.304
0.72,-0.2,48.50944
0.72,-0.16,48.70016
0.72,-0.12,48.87616
0.72,-0.08,49.03744
0.72,-0.04,49.184
0.72,0,49.31584
0.72,0.04,49.43296
0.72,0.08,49.53536
0.72,0.12,49.62304
0.72,0.16,49.696
0.72,0.2,49.75424
0.72,0.24,49.79776
0.72,0.28,49.82656
0.72,0.32,49.84064
0.72,0.36,49.84
0.72,0.4,49.82464
0.72,0.44,49.79456
0.72,0.48,49.74976
0.72,0.52,49.69024
0.72,0.56,49.616
0.72,0.6,49.52704
0.72,0.64,49.42336
0.72,0.68,49.30496
0.72,0.72,49.17184
0.72,0.76,49.024
0.72,0.8,48.86144
0.72,0.84,48.68416
0.72,0.88,48.49216
0.72,0.92,48.28544
0.72,0.96,48.064
0.72,1,47.82784
0.76,-1,41.45536
0.76,-0.96,41.94304
0.76,-0.92,42.416
0.76,-0.88,42.87424
0.76,-0.84,43.31776
0.76,-0.8,43.74656
0.76,-0.76,44.16064
0.76,-0.72,44.56
0.76,-0.68,44.94464
0.76,-0.64,45.31456
0.76,-0.6,45.66976
0.76,-0.56,46.01024
0.76,-0.52,46.336
0.76,-0.48,46.64704
0.76,-0.44,46.94336
0.76,-0.4,47.22496
0.76,-0.36,47.49184
0.76,-0.32,47.744
0.76,-0.28,47.98144
0.76,-0.24,48.20416
0.76,-0.2,48.41216
0.76,-0.16,48.60544
0.76,-0.12,48.784
0.76,-0.08,48.94784
0.76,-0.04,49.09696
0.76,0,49.23136
0.76,0.04,49.35104
0.76,0.08,49.456
0.76,0.12,49.54624
0.76,0.16,49.62176
0.76,0.2,49.68256
0.76,0.24,49.72864
0.76,0.28,49.76
0.76,0.32,49.77664
0.76,0.36,49.77856
0.76,0.4,49.76576
0.76,0.44,49.73824
0.76,0.48,49.696
0.76,0.52,49.63904
0.76,0.56,49.56736
0.76,0.6,49.48096
0.76,0.64,49.37984
0.76,0.68,49.264
0.76,0.72,49.13344
0.76,0.76,48.98816
0.76,0.8,48.82816
0.76,0.84,48.65344
0.76,0.88,48.464
0.76,0.92,48.25984
0.76,0.96,48.04096
0.76,1,47.80736
0.8,-1,41.296
0.8,-0.96,41.78624
0.8,-0.92,42.26176
0.8,-0.88,42.72256
0.8,-0.84,43.16864
0.8,-0.8,43.6
0.8,-0.76,44.01664
0.8,-0.72,44.41856
0.8,-0.68,44.80576
0.8,-0.64,45.17824
0.8,-0.6,45.536
0.8,-0.56,45.87904
0.8,-0.52,46.20736
0.8,-0.48,46.52096
0.8,-0.44,46.81984
0.8,-0.4,47.104
0.8,-0.36,47.37344
0.8,-0.32,47.62816
0.8,-0.28,47.86816
0.8,-0.24,48.09344
0.8,-0.2,48.304
0.8,-0.16,48.49984
0.8,-0.12,48.68096
0.8,-0.08,48.84736
0.8,-0.04,48.99904
0.8,0,49.136
0.8,0.04,49.25824
0.8,0.08,49.36576
0.8,0.12,49.45856
0.8,0.16,49.53664
0.8,0.2,49.6
0.8,0.24,49.64864
0.8,0.28,49.68256
0.8,0.32,49.70176
0.8,0.36,49.70624
0.8,0.4,49.696
0.8,0.44,49.67104
0.8,0.48,49.63136
0.8,0.52,49.57696
0.8,0.56,49.50784
0.8,0.6,49.424
0.8,0.64,49.32544
0.8,0.68,49.21216
0.8,0.72,49.08416
0.8,0.76,48.94144
0.8,0.8,48.784
0.8,0.84,48.61184
0.8,0.88,48.42496
0.8,0.92,48.22336
0.8,0.96,48.00704
0.8,1,47.776
0.84,-1,41.12576
0.84,-0.96,41.61856
0.84,-0.92,42.09664
0.84,-0.88,42.56
0.84,-0.84,43.00864
0.84,-0.8,43.44256
0.84,-0.76,43.86176
0.84,-0.72,44.26624
0.84,-0.68,44.656
0.84,-0.64,45.03104
0.84,-0.6,45.39136
0.84,-0.56,45.73696
0.84,-0.52,46.06784
0.84,-0.48,46.384
0.84,-0.44,46.68544
0.84,-0.4,46.97216
0.84,-0.36,47.24416
0.84,-0.32,47.50144
0.84,-0.28,47.744
0.84,-0.24,47.97184
0.84,-0.2,48.18496
0.84,-0.16,48.38336
0.84,-0.12,48.56704
0.84,-0.08,48.736
0.84,-0.04,48.89024
0.84,0,49.02976
0.84,0.04,49.15456
0.84,0.08,49.26464
0.84,0.12,49.36
0.84,0.16,49.44064
0.84,0.2,49.50656
0.84,0.24,49.55776
0.84,0.28,49.59424
0.84,0.32,49.616
0.84,0.36,49.62304
0.84,0.4,49.61536
0.84,0.44,49.59296
0.84,0.48,49.55584
0.84,0.52,49.504
0.84,0.56,49.43744
0.84,0.6,49.35616
0.84,0.64,49.26016
0.84,0.68,49.14944
0.84,0.72,49.024
0.84,0.76,48.88384
0.84,0.8,48.72896
0.84,0.84,48.55936
0.84,0.88,48.37504
0.84,0.92,48.176
0.84,0.96,47.96224
0.84,1,47.73376
0.88,-1,40.94464
0.88,-0.96,41.44
0.88,-0.92,41.92064
0.88,-0.88,42.38656
0.88,-0.84,42.83776
0.88,-0.8,43.27424
0.88,-0.76,43.696
0.88,-0.72,44.10304
0.88,-0.68,44.49536
0.88,-0.64,44.87296
0.88,-0.6,45.23584
0.88,-0.56,45.584
0.88,-0.52,45.91744
0.88,-0.48,46.23616
0.88,-0.44,46.54016
0.88,-0.4,46.82944
0.88,-0.36,47.104
0.88,-0.32,47.36384
0.88,-0.28,47.60896
0.88,-0.24,47.83936
0.88,-0.2,48.05504
0.88,-0.16,48.256
0.88,-0.12,48.44224
0.88,-0.08,48.61376
0.88,-0.04,48.77056
0.88,0,48.91264
0.88,0.04,49.04
0.88,0.08,49.15264
0.88,0.12,49.25056
0.88,0.16,49.33376
0.88,0.2,49.40224
0.88,0.24,49.456
0.88,0.28,49.49504
0.88,0.32,49.51936
0.88,0.36,49.52896
0.88,0.4,49.52384
0.88,0.44,49.504
0.88,0.48,49.46944
0.88,0.52,49.42016
0.88,0.56,49.35616
0.88,0.6,49.27744
0.88,0.64,49.184
0.88,0.68,49.07584
0.88,0.72,48.95296
0.88,0.76,48.81536
0.88,0.8,48.66304
0.88,0.84,48.496
0.88,0.88,48.31424
0.88,0.92,48.11776
0.88,0.96,47.90656
0.88,1,47.68064
0.92,-1,40.75264
0.92,-0.96,41.25056
0.92,-0.92,41.73376
0.92,-0.88,42.20224
0.92,-0.84,42.656
0.92,-0.8,43.09504
0.92,-0.76,43.51936
0.92,-0.72,43.92896
0.92,-0.68,44.32384
0.92,-0.64,44.704
0.92,-0.6,45.06944
0.92,-0.56,45.42016
0.92,-0.52,45.75616
0.92,-0.48,46.07744
0.92,-0.44,46.384
0.92,-0.4,46.67584
0.92,-0.36,46.95296
0.92,-0.32,47.21536
0.92,-0.28,47.46304
0.92,-0.24,47.696
0.92,-0.2,47.91424
0.92,-0.16,48.11776
0.92,-0.12,48.30656
0.92,-0.08,48.48064
0.92,-0.04,48.64
0.92,0,48.78464
0.92,0.04,48.91456
0.92,0.08,49.02976
0.92,0.12,49.13024
0.92,0.16,49.216
0.92,0.2,49.28704
0.92,0.24,49.34336
0.92,0.28,49.38496
0.92,0.32,49.41184
0.92,0.36,49.424
0.92,0.4,49.42144
0.92,0.44,49.40416
0.92,0.48,49.37216
0.92,0.52,49.32544
0.92,0.56,49.264
0.92,0.6,49.18784
0.92,0.64,49.09696
0.92,0.68,48.99136
0.92,0.72,48.87104
0.92,0.76,48.736
0.92,0.8,48.58624
0.92,0.84,48.42176
0.92,0.88,48.24256
0.92,0.92,48.04864
0.92,0.96,47.84
0.92,1,47.61664
0.96,-1,40.54976
0.96,-0.96,41.05024
0.96,-0.92,41.536
0.96,-0.88,42.00704
0.96,-0.84,42.46336
0.96,-0.8,42.90496
0.96,-0.76,43.33184
0.96,-0.72,43.744
0.96,-0.68,44.14144
0.96,-0.64,44.52416
0.96,-0.6,44.89216
0.96,-0.56,45.24544
0.96,-0.52,45.584
0.96,-0.48,45.90784
0.96,-0.44,46.21696
0.96,-0.4,46.51136
0.96,-0.36,46.79104
0.96,-0.32,47.056
0.96,-0.28,47.30624
0.96,-0.24,47.54176
0.96,-0.2,47.76256
0.96,-0.16,47.96864
0.96,-0.12,48.16
0.96,-0.08,48.33664
0.96,-0.04,48.49856
0.96,0,48.64576
0.96,0.04,48.77824
0.96,0.08,48.896
0.96,0.12,48.99904
0.96,0.16,49.08736
0.96,0.2,49.16096
0.96,0.24,49.21984
0.96,0.28,49.264
0.96,0.32,49.29344
0.96,0.36,49.30816
0.96,0.4,49.30816
0.96,0.44,49.29344
0.96,0.48,49.264
0.96,0.52,49.21984
0.96,0.56,49.16096
0.96,0.6,49.08736
0.96,0.64,48.99904
0.96,0.68,48.896
0.96,0.72,48.77824
0.96,0.76,48.64576
0.96,0.8,48.49856
0.96,0.84,48.33664
0.96,0.88,48.16
0.96,0.92,47.96864
0.96,0.96,47.76256
0.96,1,47.54176
1,-1,40.336
1,-0.96,40.83904
1,-0.92,41.32736
1,-0.88,41.80096
1,-0.84,42.25984
1,-0.8,42.704
1,-0.76,43.13344
1,-0.72,43.54816
1,-0.68,43.94816
1,-0.64,44.33344
1,-0.6,44.704
1,-0.56,45.05984
1,-0.52,45.40096
1,-0.48,45.72736
1,-0.44,46.03904
1,-0.4,46.336
1,-0.36,46.61824
1,-0.32,46.88576
1,-0.28,47.13856
1,-0.24,47.37664
1,-0.2,47.6
1,-0.16,47.80864
1,-0.12,48.00256
1,-0.08,48.18176
1,-0.04,48.34624
1,0,48.496
1,0.04,48.63104
1,0.08,48.75136
1,0.12,48.85696
1,0.16,48.94784
1,0.2,49.024
1,0.24,49.08544
1,0.28,49.13216
1,0.32,49.16416
1,0.36,49.18144
1,0.4,49.184
1,0.44,49.17184
1,0.48,49.14496
1,0.52,49.10336
1,0.56,49.04704
1,0.6,48.976
1,0.64,48.89024
1,0.68,48.78976
1,0.72,48.67456
1,0.76,48.54464
1,0.8,48.4
1,0.84,48.24064
1,0.88,48.06656
1,0.92,47.87776
1,0.96,47.67424
1,1,47.456
